starch_mixing_tank23top_ply,pulp_to_mixing_tank23,power_power_station24,recycled_liquid_top_ply,sum_bleached_pulp,flow_after_machine_chest21,steam_pressure_group1,steam_pressure_group2,level_condensate_bucket1,level_condensate_bucket1_valve_position,level_condensate_bucket2_valve_position,steam_group3_pressure,steam_group4under_pressure,steam_pressure4_over,pressure_yankee_cylinder,steam_group5under_pressure,steam_pressure5_over,pressure_condensate_bucket2,pressure_condensate_bucket5,production_paper_machine2,dry_production_vira,total_starch_paper_machine2,steamflow
32.986,165.43,235.82,1.4337,6.8234,2754,68.286,138.19,326.89,32.33,27.172,207.59,228.17,228.76,227.64,227.92,227.7,146.32,66.792,11.12,155.64,58.305,19.077
33.719,172.13,246.59,1.3743,7.1737,2844.6,70.992,141.03,327.04,40.439,27.172,211.9,231.31,232.56,232.05,231.9,232.13,147.36,66.014,11.156,159.27,59.385,19.054
34.019,168.73,243.35,1.3287,6.926,2795.9,70.992,129.79,327.04,40.439,25.414,197.41,218.54,218.41,217.6,218.9,218.79,136.71,66.014,11.07,156.82,60.042,19.029
33.651,169.87,244.83,1.3287,7.1015,2795,70.769,152.01,256.96,39.73,28.75,190.72,211.14,212.65,210.66,211.52,211.43,155.04,63,11.103,157.47,59.136,16.993
32.995,160.93,236.7,1.3287,6.7574,2681.4,72.408,163.32,302.3,36.83,21.834,192.09,211.4,212.65,222.1,211.68,211.87,166.39,63.875,10.556,151.35,57.977,17.476
32.673,161.33,237.96,1.3216,6.9186,2664.4,81.878,155.84,319.5,37.046,25.225,202.13,221.41,222.1,222.1,221.77,222.02,166.39,63.875,10.489,150.31,57.282,18.206
32.512,162.39,236,1.276,6.8679,2669.2,81.878,166.76,320.47,40.006,25.332,202.13,221.41,222.1,222.78,221.77,222.02,166.5,76.5,10.66,149.79,57.394,18.408
32.847,164.4,236.04,1.743,6.8432,2704.6,97.059,169.99,323.6,46.92,27.668,217.01,236.98,237.46,236.73,237.34,237.25,172,89.875,10.766,152.22,58.014,19.018
32.847,164.6,236.04,1.75,6.9885,2704.3,93.6,170.42,323.21,45.939,27.76,213.53,233.37,233.45,233.71,233.98,234.03,172,86,10.796,152.5,58.443,18.51
32.839,164.15,234.77,1.7577,6.9741,2718.7,79.665,164.76,323.51,41.348,25.022,200.23,220.12,219.9,220.17,219.87,219.99,165.88,74.625,10.754,152.29,58.112,17.802
32.946,164.19,238.15,1.7577,6.892,2719.6,77.087,162.39,323.51,37.908,26.106,195.87,217.19,216,216,216.6,216.82,163,71.125,10.768,152.72,58.072,17.752
33.091,163.76,231.08,1.7577,6.7434,2722.9,77.03,161.81,322.63,37.394,25.414,196.84,217.11,216.8,216.19,217.04,217,163.13,71.125,10.761,152.95,58.326,17.778
33.015,165.44,236.22,1.75,6.9378,2750.2,79.183,163.36,325.17,38.714,24.6,198.82,219.04,218.47,218.25,219.45,219.05,164.88,73.25,10.827,154.7,58.512,18.332
29.243,135.83,228.82,1.1525,5.8252,2250.5,38.52,103.92,324.25,29.779,21.717,138.44,158.56,158.35,159.09,159.51,159.16,105.63,28.25,9.7608,127.32,56.074,15.839
26.985,135.44,212.67,1.118,6.1159,2231.6,62.594,126,324.46,34.105,23.41,162.97,182.87,180.11,182.1,183.06,182.56,126.96,52.875,9.6943,125.56,52.427,16.517
27.07,135.02,211.56,1.073,5.8789,2227.5,76.117,129.21,327.99,35.968,23.485,162.77,182.6,183.06,183.38,182.78,182.13,127.63,67.875,9.6831,125.7,52.151,16.679
26.914,136.57,210.34,1.073,5.9508,2255.5,83.729,134.74,325.24,38.85,23.773,170,189.43,189.43,188.84,189.36,189.39,135.63,71.25,9.6748,126.82,52.233,16.681
27.144,137.97,212.12,1.073,6.0207,2270,83.273,134.16,326.91,39.299,23.773,169.56,189.21,189.53,190.2,188.67,189.27,137.15,75.5,9.7629,126.98,52.513,16.576
27.611,144.97,213.49,1.073,6.1051,2376.4,85.056,170.47,336.86,39.487,24.998,215.9,236.32,236.22,236.53,236.36,236.4,169.5,91.217,10.086,134.32,53.624,20.995
28.958,147.2,215.18,1.1636,6.1668,2438.8,85.056,170.65,328.52,39.487,33.462,220.82,240.43,240.73,240.97,240.51,240.65,171.66,77.937,10.353,136.64,56.095,17.622
28.933,147.48,214.54,1.1636,6.1956,2441.5,85.056,170.65,327.34,40.797,32.795,222.93,240.43,243.38,243.29,243.2,243.07,172.63,78.25,10.353,136.81,56.521,17.899
28.429,146.95,217.84,1.118,6.266,2422.2,85.019,170.7,333.46,42.972,29.436,220.13,240,239.76,240.4,240.05,239.81,174,78.25,10.35,136.87,55.32,17.858
29.023,146.67,212.92,1.1559,6.3185,2426.1,82.84,170.7,321.78,37.581,28.261,218.19,238.53,239.06,237.87,238.71,238.23,173.38,76.393,10.352,136.07,55.877,17.687
29.189,145.84,213.69,1.1559,6.1485,2420,78.147,170.85,325.94,36.392,26.755,212.55,232.97,233.01,233.9,233.1,233.08,172.63,70.375,10.442,135.43,56.464,17.788
29.138,145.26,214.49,1.1559,6.1877,2409.2,78.265,169.46,325.21,35.771,25.873,213,233.3,232,233.24,233.53,233.24,171.92,72.831,10.329,135.41,56.051,17.641
29.012,145.65,214.15,1.1559,6.3226,2408.5,80.976,170.35,326.34,37.835,27.263,217.41,236.72,237.77,236.34,236.72,236.42,172,75.375,10.365,134.84,56.229,18.19
29.274,143.84,214.81,1.1559,6.376,2403.6,84.039,169.68,332.22,40.888,28,219.68,239.83,238.96,239.15,239.53,239.52,172,77.063,10.435,135.08,56.386,18.038
28.929,144.64,213.47,1.1559,6.3309,2401.6,85.821,168.54,324.55,40.256,28,220.23,240.01,239.65,239.97,240.25,239.81,171.93,79,10.378,135.02,56.299,17.608
29.143,144.92,207.19,1.1559,6.2208,2401.6,89.07,168.95,324.62,40.27,27.832,223.04,243.38,243.56,242.45,243.11,242.96,172.13,83.13,10.38,134.76,56.223,17.827
29.218,144.92,207.02,1.1559,6.3793,2402.2,88.329,170.88,319.67,40.125,31.303,223.1,243.46,243.64,242.85,243.12,243.57,173.7,83.625,10.444,134.76,56.453,17.55
28.979,144.88,208.72,1.1559,6.3793,2405.3,87.247,169.84,326.08,40.577,30.213,221.64,241.98,242.84,241.25,241.77,242.25,173.88,79.625,10.414,134.78,56.269,17.749
29.263,144.75,205.96,1.2015,6.3738,2395.6,85.439,169.79,325.94,37.238,28.412,220.99,240.86,240.61,241.4,241.07,241.75,172.25,79.875,10.4,134.86,56.551,18.001
28.771,145.68,205.36,1.1757,6.3462,2407,66.392,166.81,327.21,33.297,22.232,202.52,222.07,222.61,222.45,222.03,222.16,169.36,63.75,10.361,135.62,55.687,18.214
28.405,145.75,206.49,1.1489,6.2225,2405.1,59.604,160.04,324.67,34.462,24.477,193.85,214.75,214.22,213.76,214.69,214.63,161.17,55.5,10.36,135.56,55.399,18.244
28.558,145.03,210.33,1.1489,6.4159,2394.5,60.808,160.53,322.89,35.986,23.143,195.39,215.59,215.93,214.53,215.6,215.46,161.79,56.25,10.34,135.13,55.524,18.244
28.996,146.57,208.49,1.1489,6.4268,2425.4,75.84,165.33,325.19,36.188,23.705,195.62,220.44,220.85,221.29,220.45,220.99,167.43,68.875,10.35,135.68,55.524,18.002
28.849,146.94,205.96,1.1489,6.3145,2441.6,77.793,169.2,326.53,36.188,23.335,197.45,223.27,222.54,223.46,222.93,222.57,169.57,73.25,10.35,137.76,55.424,17.962
34.96,179.08,269.51,1.3139,7.4388,2976.8,77.747,166.99,325.18,39.562,29.882,198.05,223.4,222.98,223.31,223.08,223.06,168.72,73.75,11.382,167.8,58.326,18.081
37.174,185.72,260.44,1.4719,7.5138,3082.6,99.707,169.9,325.18,43.659,33.133,228.33,252.75,253.36,253.04,252.99,252.9,174.75,94.375,11.746,172.81,62.438,19.53
37.556,184.55,262.21,1.4719,7.5563,3060.5,99.707,168.64,329.2,42.333,32.069,240.08,265.21,264.15,264.83,264.72,264.14,175,93.625,11.718,173.21,62.784,19.53
37.427,184.67,262.21,1.4719,7.9985,3068.4,99.676,169.42,311.2,54.237,32.01,238.85,263.44,264.41,263.79,263.94,264.35,176.6,97.25,11.764,171.23,62.714,19.517
37.022,184.23,261.87,1.4719,7.7708,3036.8,100.25,168.39,336.48,51.596,29.095,228.46,253.84,253.93,253.81,253.8,253.61,173.07,94.375,11.742,171.16,62.349,19.269
37.543,184.09,265.88,1.5169,7.8302,3050.1,97.097,170.28,322.97,42.343,26.34,228.46,253.84,253.93,252.97,253.8,253.61,174,90.125,11.803,170.88,62.973,18.98
37.624,184.09,265.78,1.5169,7.9053,3050.3,99.658,170.03,325.21,49.626,30.284,229.32,254.46,254.57,252.97,254.07,254.06,174.69,93.375,11.826,171.27,63.425,19.013
37.624,184.1,265.85,1.5169,7.9527,3059.7,99.658,170.83,325.21,48.172,29.732,235.5,261.17,260.44,260.77,260.77,260.77,175.88,94,11.834,171.44,63.382,19.013
37.991,186.16,265.85,1.5169,7.9886,3085.7,100.16,170.28,322.23,41.378,30.515,239.66,264.46,264.27,264.02,264.4,264.34,175.88,95.25,11.848,171.1,63.484,19.458
38.007,185.07,268.46,1.5169,7.97,3066.7,100.23,170.32,321.24,44.36,31.436,243.84,269.15,264.27,269.57,270.47,264.34,177.88,95.5,11.846,170.68,63.849,18.724
37.126,184.6,268.98,1.5169,7.9773,3059.2,100.31,170.25,313.28,40.567,29.747,237.62,263.51,264,262.72,263.33,263.71,177.09,95.625,11.671,170.31,62.925,18.766
37.217,184.05,266.05,1.4719,7.9479,3051.9,99.814,170.33,316.83,40.187,29.7,239.04,263.68,263.71,263.68,263.84,263.62,177.25,96,11.726,170.31,62.836,19.245
37.988,184.89,264.9,1.4945,7.6843,3072.4,99.814,171.06,326.77,43.608,29.354,239.44,264.22,264.12,264.54,264.19,264.09,175.5,96.25,11.843,172.88,63.665,19.42
38.144,185.46,267.41,1.5169,7.8608,3078,99.831,169.23,340.19,48.187,28.391,239.44,264.11,264.12,258.98,263.84,263.59,175.63,92.875,11.797,171.72,63.548,18.96
37.719,184.44,267.37,1.5169,7.869,3054.2,99.808,169.38,338.28,48.475,28.957,239.48,264.11,264.49,263.47,263.84,263.59,175.38,93.25,11.783,172.49,63.357,19.589
37.77,185.19,262.82,1.5169,7.7157,3072.3,99.984,168.78,326.79,43.459,29.551,231.26,256.08,255.84,256.22,256,256.07,175.43,93,11.82,171.49,63.644,19.584
37.645,185.19,271.34,1.4796,8.1312,3116.5,100.22,170.26,315.19,39.642,29.954,230.95,256.09,255.99,256.6,256.46,256.36,173.79,93.375,11.807,172.71,63.262,19.584
37.231,184.76,266.28,1.4796,7.9058,3042.4,94.901,169.09,315.13,55.637,31.283,214.97,239.99,238.52,240.47,240.02,239.96,171.18,88.5,11.6,167.47,62.516,18.401
35.267,185.4,266.32,1.5246,7.8638,3065.4,94.901,169.97,326.4,43.92,28.457,213,239.99,236.77,240.27,240.02,237.54,172.75,84.75,11.773,171.51,59.259,18.836
37.862,186.62,266.32,1.5246,7.9884,3095.9,95.275,170.43,326.51,42.36,28.144,216.06,240.03,239.54,240.27,240.42,240.56,172.5,89.875,11.856,173.3,63.611,18.858
38.131,187.31,269.32,1.5246,8.0133,3105.5,97.724,170.37,327.35,42.068,29.031,218.71,243.2,242.43,242.53,242.93,243.18,174.38,90,11.835,173.93,64.05,18.858
38.364,187.88,268.02,1.5323,8.1216,3126.6,99.735,169.56,327.4,44.473,30.076,223.93,248.33,249.52,248.45,248.53,248.75,174.25,94.375,11.924,174.45,64.433,19.136
38.642,188.72,270.3,1.5323,7.9348,3128.2,100.09,169.56,326.14,42.601,29.25,226.73,250.53,251.22,250.82,250.97,251.02,174.43,94,12,175.01,64.54,19.693
38.625,189.81,269.68,1.5323,8.0908,3127.6,99.867,170.19,325.87,42.807,30.233,228.04,252.22,251.37,251.07,252.25,252.09,175.07,93.75,12.01,174.86,64.684,19.327
38.542,188.02,271.46,1.5323,8.1065,3117.5,100.53,169.67,317.48,42.807,31.103,240.27,265.78,265.46,264.55,265.66,265.86,176.56,96.5,11.993,174.64,64.697,19.524
38.105,187.51,268.55,1.4867,8.0213,3100.2,100.15,170.56,328.35,43.003,28.517,222.7,247.24,248.41,246.92,247.7,247.73,174,92.875,11.913,172.04,64.039,19.096
37.819,185.12,266.7,1.4867,8.0213,3075.9,99.938,170.26,328.35,39.357,29.532,226.64,252.25,251.25,251.04,251.77,251.34,174,89.125,11.838,171.99,63.808,19.356
37.905,185.69,267.69,1.4867,8.0242,3087.6,99.938,169,330.07,56.478,31.101,241.51,267.11,267.31,266.32,267.17,267.62,174.79,93.75,11.873,170.98,63.669,19.518
37.763,183.32,267.4,1.4867,7.9751,3046.7,93.515,169.64,330.07,51.578,33.903,232.46,257.69,257.97,257.74,257.96,257.69,174.75,84.942,11.734,168.65,63.442,18.604
37.344,181.35,267.05,1.4867,7.838,3017.9,86.419,169.64,327.81,38.968,29.509,226.91,251.06,250.35,252.14,251.3,251.16,174.75,79.875,11.737,168.73,62.86,19.123
37.625,182.99,268.04,1.4867,7.8272,3031.8,95.201,169.6,310.98,38.521,29.76,235.68,260.64,260.3,261.22,260.81,261.04,174.25,88.625,11.725,169.2,63.082,19.577
37.293,182.4,265.82,1.4867,7.8355,3035.7,99.547,169.63,309.09,42.516,28.719,240.24,265.52,264.27,264.72,265.34,265.15,176.35,93.625,11.721,169.83,63.061,19.702
37.684,183.88,262.51,1.4867,7.5631,3033.5,82.213,169.63,312.84,43.234,30.812,222.27,247.32,247.41,247.75,247.53,247.19,175.25,77.75,11.76,170.05,63.065,19.069
37.634,182.64,264.44,1.5014,7.7235,3021.1,93.412,169.63,313.67,37.487,29.232,233.77,258.74,258.83,258.32,258.7,258.8,175.43,89.5,11.727,170.29,63.13,18.882
37.904,183.06,264.43,1.5014,7.7475,3036.8,86.749,169.8,323.04,38.457,29.294,227.85,252.71,252.71,252.38,252.78,252.68,175.75,82.139,11.736,169.94,63.139,18.91
37.573,191.74,268.17,1.5014,7.8154,3167.3,86.708,169.67,341.27,48.361,29.28,226.24,251.54,250.57,250.64,251.26,250.87,171.88,80.875,11.778,179,63.083,19.132
38.123,193.91,262.47,1.5014,7.7188,3232.2,85.977,170.34,318.4,40.144,29.28,226.89,251.47,251.69,251.08,251.23,251,173.7,82.375,11.848,181.59,63.561,19.105
38.108,196.96,263.22,1.5393,7.7223,3257.2,86.852,171.13,323.47,38.344,28.572,226.89,251.47,252.08,252.12,252.89,252.74,173.71,82.375,11.847,183.67,63.799,19.293
38.32,197.3,263.49,1.5393,7.7323,3253.4,86.291,169.75,319.94,36.95,28.735,226.8,251.29,251.4,252.27,251.79,251.75,173.71,82.25,11.854,183.62,64.253,19.257
38.331,198.2,265.25,1.4944,7.7323,3265.3,91.051,170.37,340.51,46.041,28.638,230.33,256.4,256.92,255.14,256.51,256.21,174.54,85,11.854,183.62,64.243,19.257
38.099,197.82,265.34,1.5393,7.7523,3272.1,88.457,171.15,337.52,45.467,28.776,228.86,253.63,252.87,252.76,253.36,253.4,173.54,84.5,11.917,182.89,63.968,19.247
38.035,196.53,265.64,1.5393,7.8022,3246.3,82.487,170.22,330.85,40.571,28.776,228.18,252.82,247.84,252.58,252.8,252.89,173.63,84,11.936,183.26,63.972,18.774
38.056,197.55,265.64,1.5393,7.7947,3265,86.86,170.02,323.65,37.903,28.904,228.18,252.82,253.85,252.58,252.8,252.89,174.38,84,11.936,183.57,63.871,19.076
38.073,192.36,267.5,1.5393,7.902,3176.9,95.941,169.44,313.49,38.923,29.827,235.4,260.93,261.62,261.45,260.81,260.46,175,90.75,11.942,178.09,64.242,19.291
38.073,191.6,268.97,1.5393,8.1764,3156.9,92.774,169.47,309.77,51.52,32.264,233.02,257.95,261.62,257.66,257.72,258.02,173.89,90.75,11.943,175.07,64.229,18.991
38.099,189.98,268.97,1.5393,8.2145,3139.8,97.057,169.55,328.56,40.983,28.215,237.09,261.66,262.2,262.58,261.7,261.72,176.54,91.25,11.864,175.03,64.333,19.392
38.042,189.5,268.73,1.5128,8.1957,3130.8,94.847,169.55,325.57,45.21,29.756,235.29,259.83,260.38,259.42,259.73,259.67,175.5,91.625,11.926,174.46,64.004,19.122
38.086,186.77,266.54,1.4944,7.9366,3095.1,93.892,170.78,324.39,39.046,29.595,234.47,258.99,258.85,259.19,259.13,259.28,176.88,88.375,11.943,174.68,64.073,19.122
38.086,187.9,265.83,1.4944,7.9912,3118.7,89.677,169.2,326.82,39.952,29.609,230.41,255.25,254.88,255.49,255.09,254.86,173.13,84.875,11.832,175.96,63.979,19.161
38.096,194.19,263.88,1.5393,7.6661,3215.8,88.987,169.39,314.04,37.757,28.76,229.03,253.65,254.38,254.69,253.8,253.72,173.38,82.5,11.914,180.96,63.893,19.136
38.114,195.17,266.81,1.5393,7.8219,3227.4,87.691,170.46,316.61,34.813,27.697,227.66,252.94,252.23,253.28,252.81,252.49,174.5,82.5,11.855,181.38,64.066,19.136
38.114,195.37,265.91,1.5393,7.7619,3228.5,89.564,170.45,321.91,36.105,27.776,230.62,255,255.06,255.44,254.73,254.61,175.25,85.252,11.827,182.22,64.048,19.171
38.116,195.03,263.22,1.5393,7.7218,3227.8,93.106,169.57,308.85,46.158,28.98,233.84,257.84,255.36,257.89,257.87,257.48,175.25,86.625,11.903,181.03,64.048,19.171
38.116,194.79,264.13,1.5393,7.5989,3195.4,90.906,169.89,326.49,39.344,30.136,231.28,255.85,255.36,256.16,256.28,256.34,174.63,84.75,11.865,180.69,63.983,18.741
38.133,194.79,264.88,1.5393,7.7978,3213.8,86.58,170.41,327.37,38.408,28.78,225.64,251.64,251.36,251.61,251.41,251.41,175,80.25,11.869,180.47,64.387,18.727
38.133,188.53,261.92,1.4944,7.6425,3106.9,94.311,170.78,325.78,52.119,29.622,234.63,259.53,259.73,259.32,259.05,259.09,174.88,88.625,11.869,174.17,63.749,19.203
37.673,186.25,263.64,1.4944,7.695,3080.8,100.62,170.78,324.22,43.069,30.682,240.14,265.16,260.34,265.73,264.81,265.29,175.2,94.5,11.76,174.25,63.749,19.177
37.845,185.05,265.54,1.4944,7.7644,3080.8,96.585,171.11,313.75,40.712,30.529,236.52,261.15,260.34,261.11,261.14,260.65,174.63,92.5,11.85,173.8,63.753,19.016
37.747,191.69,264.97,1.4944,7.6587,3171.5,96.804,170.62,342,41.521,29.098,236.09,261.47,261.08,261.54,261.53,261.65,174.75,90.855,11.854,178.29,63.836,19.401
38.271,191.38,259.15,1.4944,7.6678,3161.8,96.828,171.58,330.28,41.521,28.433,237.65,262,261.46,262.24,262.06,262.16,175,93,11.871,178.11,63.695,19.272
37.984,187.51,263.71,1.4944,7.7634,3106.5,91.844,169.92,321.69,37.798,28.918,231.78,256.64,256.12,256.1,256.72,256.79,175.65,85,11.826,175.46,63.589,19.181
38.168,187.83,266.08,1.4944,7.8095,3099.3,94.913,170.37,314.19,39.035,29.676,234.69,259.92,258.95,259.36,259.78,259.33,175.38,90,11.855,173.71,63.653,18.999
37.683,184.14,264.42,1.4944,7.7751,3037.5,99.895,171.04,312.64,42.739,28.117,244.25,269.55,269.74,269.57,269.69,269.26,178.13,95.625,11.696,170.28,63.18,19.379
37.476,182.29,256.79,1.4867,7.3984,3013.9,99.277,170.79,333.66,44.228,30.631,230.87,255.95,256.27,256.03,255.67,256.3,174.5,88.375,11.56,170.01,62.101,18.617
37.224,184.48,262.12,1.4867,7.3984,3050,99.277,170.79,326.79,41.995,30.638,239.82,264.77,263.95,263.73,264.05,264.67,177.44,88.375,11.575,171.65,62.166,19.548
37.262,192.65,260.56,1.4417,7.391,3194.2,95.016,169.09,326.79,41.995,29.604,235.29,259.69,259.91,259.91,259.67,259.63,175.75,88.375,11.538,180.57,62.273,18.925
37.334,193.84,261.04,1.5246,7.3868,3200.6,90.043,169.33,326.4,39.661,28.579,229.42,254.75,254.22,254.58,254.76,254.57,176,84,11.608,180.65,62.459,19.043
39.175,202.56,265.27,1.5471,7.7633,3350.1,67.178,169.78,350.74,39.661,35.777,207.13,232.55,232.14,232.7,232.58,232.79,176,59.75,11.6,188.4,61.583,17.973
39.602,206.19,268.64,1.592,8.0876,3406.9,83.36,169.6,321.18,39.262,29.907,223.03,248.09,248.21,248.28,248.21,247.99,176.25,77.5,11.6,190.89,62.09,18.34
39.926,205.72,266.91,1.592,8.028,3400.4,93.61,168.82,322.57,47.128,30.691,233.11,258.38,258.09,257.69,258.67,258.58,177.55,89.25,11.648,191.11,62.382,18.448
39.68,205.72,262.3,1.5997,7.5098,3385,86.562,170.42,329.08,42.273,30.185,225.93,251.98,251.43,252.11,251.94,252.17,177,80.875,11.681,190.98,62.586,18.475
40,205.82,258.77,1.5541,7.5026,3418,86.07,170.03,327.12,42.034,28.303,225.13,250.55,250.33,250.5,250.57,250.63,176.13,82.813,11.634,192.8,62.632,18.288
39.82,199.75,265.42,1.5541,7.9022,3314.1,94.203,170.96,319.02,43.384,29.247,234.41,259.26,259.55,259.64,259.17,259.27,176.38,89.25,11.653,185.1,62.568,19.092
39.864,195.93,268.38,1.5997,7.8328,3237.3,98.847,170.73,322.57,44.792,29.54,237.66,262.8,263,262.61,262.5,262.69,176.38,95,11.673,181.68,62.366,18.664
39.628,194.31,270.79,1.592,8.3017,3219.1,90.909,169.12,322.11,42.876,29.641,230.15,255.55,254.73,254.99,255.54,255.69,175.64,86.25,11.706,181.26,62.29,18.312
39.918,194.57,272.76,1.592,8.2341,3215.8,92.367,170.46,327.18,46.315,30.537,232.51,257.42,257.52,257.76,257.71,258.14,177.88,90.5,11.666,181.52,62.844,18.282
39.831,204.97,272.97,1.5471,8.1587,3393.4,93.272,171.22,325.84,46.471,29.45,233.09,258.52,256.85,258.56,258.26,257.89,177.65,88.375,11.642,191.34,61.972,18.504
39.897,198.51,271.2,1.585,8.058,3283.1,73.453,169.3,324.25,39.929,29.04,213.05,238.3,238.65,237.83,238.28,238.15,175.26,67.875,11.689,184.07,62.576,18.504
39.936,196.73,281.16,1.592,8.3635,3251,79.167,170.59,321.78,37.829,28.637,218.68,243.7,244.02,243.48,243.96,243.84,174.5,71.75,11.571,182.66,62.579,18.542
39.563,201.92,281.33,1.5777,8.393,3325.6,59.933,170.99,321.78,38.842,26.509,199.19,224.91,226.31,224.4,224.69,224.75,171,59.5,11.59,187.13,62.579,18.731
39.674,198.69,281.33,1.5471,8.4676,3325.6,56.022,166.31,321.73,33.187,26.16,196.45,221.2,221.54,220.63,221.51,221.08,167.45,52.5,11.683,186.9,62.697,18.787
40.854,200.24,285.34,1.6116,8.4266,3330.5,63.195,169.37,302.07,41.404,32.489,203.52,228.57,228.96,228.73,228.66,228.44,173.16,57.25,11.641,186.9,63.132,18.921
41.443,202.24,285.15,1.6826,8.5534,3347.9,75.519,169.86,335.34,48.063,29.876,216.19,240.87,241.46,241.8,240.94,241.25,173.13,72.5,11.887,189.65,63.856,18.866
41.571,204.19,288.34,1.6376,8.7407,3385.1,85.071,169.74,329.1,44.603,29.305,225.06,250.42,250.9,250.48,250.28,250.4,175.46,80.875,11.928,189.54,64.35,19.074
41.678,202.76,287.14,1.6376,8.7353,3370.3,84.663,169.53,332.87,46.927,30.075,225.14,250.19,250.24,249.96,250.18,249.9,175.5,80.375,11.97,189.54,64.454,19.158
41.695,203.37,287.42,1.6376,8.6637,3373.1,83.742,168.8,323.27,42.646,28.832,223.14,248.79,248.47,248.61,248.43,248.54,175.25,78.57,11.962,189.61,64.266,18.796
41.695,209.96,282.48,1.6376,8.3446,3486.9,78.362,168.73,324.77,39.586,29.309,217.28,242.83,243.02,242.13,242.85,242.53,175.13,75.75,11.926,195.83,64.033,18.8
41.983,205.94,280.82,1.6447,8.3804,3412.4,77.517,170.67,323.88,39.037,28.38,217.82,242.47,243.13,242.99,242.66,242.58,174.63,73.36,11.939,191.52,64.754,18.943
41.287,203.64,285,1.5206,8.7932,3412.4,73.256,169.56,325.48,40.273,29.091,212.48,237.66,237.96,236.95,237.77,237.87,175,67.125,11.93,189.71,64.233,18.475
41.286,206.6,289.39,1.6067,8.9168,3383,72.323,171.1,324.35,38.31,27.251,212.33,237.65,238.49,236.89,237.63,237.91,174.25,66.625,11.978,186.54,64.47,19.34
41.25,204.47,286.27,1.6067,8.7086,3383,72.103,169.9,323.8,36.704,27.911,212.36,236.79,237.19,237.86,237.2,237.58,174.63,70.5,11.915,188.78,64.107,18.753
39.337,196.29,206.69,1.5997,7.8064,3248.4,89.365,170.49,355.06,49.242,25.196,203.44,228.69,227.6,228.2,228.68,228.11,171.75,83.375,11.575,183.82,62.9,20.068
38.516,196.31,228.33,1.592,8.0094,3259,100.08,169.55,328.45,51.605,30.894,246.92,271.69,271.01,271.64,271.38,271.91,176.25,96.125,11.265,182.37,61.29,19.928
37.065,189.12,234.32,1.4944,7.6448,3133.7,99.401,170.28,335.89,53.943,31.261,264.49,289.4,290.25,287.55,284.37,286.63,182.38,96.25,10.889,175.18,59.275,20.258
36.233,195.11,236.66,1.434,7.671,3213.1,99.842,170.85,335.89,45.374,29.24,226.72,251.64,250.31,251.43,251.63,251.63,174.13,95.375,10.681,180.52,57.711,20.258
38.291,203.45,335.39,1.5393,8.8774,3367.3,99.838,170.37,336.05,46.167,29.86,251.25,276.27,276.2,276,275.87,275.69,178.25,94.75,11.727,180.43,62.98,20.267
40.019,200.93,331.9,1.55,8.7428,3311.7,99.838,170.2,319.17,46.167,30.156,244.57,269.49,268.86,269.81,269.57,270.34,180.25,94.625,11.68,182.88,62.663,18.718
39.563,193.56,321.55,1.592,8.2517,3207.8,99.263,170.2,316.06,41.757,30.06,244.57,269.49,268.86,269.81,269.57,269.33,173.13,94.625,11.588,179.95,62.179,18.652
38.873,192.23,324.61,1.592,8.2803,3203.2,99.328,171.11,341.08,49.811,30.06,245.16,270.52,270.12,269.92,269.73,269.33,173.29,94.625,11.568,178.41,61.289,18.661
37.511,182.89,313.3,1.4487,7.859,3022.2,84.662,168.91,326.51,39.958,26.946,200.88,225.14,224.8,225.32,225.1,225.39,173.29,80.25,11.155,167.84,60.299,18.661
39.645,200.7,328.27,1.4867,8.6303,3314.4,87.904,169.93,332.74,40.914,22.701,202.95,227.92,228.82,228.13,227.69,227.66,172.88,82.75,11.822,183.93,63.451,19.315
40.085,199.28,329.95,1.592,8.5817,3306.7,86.574,169.49,325.07,40.449,25.059,202.95,227.39,227.24,226.44,227.25,227.1,172.63,79.25,11.934,184.45,64.039,19.514
39.87,201.83,332.18,1.592,8.7024,3342.4,86.574,169.35,327.25,40.506,24.67,203,229,228.24,226.44,228.74,228.71,171.43,79.25,11.879,182.71,64.099,19.807
